Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2900,CA-2015-166464,09/12/15,09/17/15,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98400000000004,2,0.20000000000000001,59.997999999999962
2901,CA-2015-166464,09/12/15,09/17/15,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,12.6,4,0,6.048
2902,CA-2017-124898,09/11/17,09/15/17,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,7,0,84.943599999999989
2903,CA-2016-164035,06/12/16,06/17/16,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.120000000000005,5,0.20000000000000001,8.3810000000000002
2904,CA-2016-153577,06/27/16,07/01/16,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.463999999999999,7,0.20000000000000001,12.175799999999999
2905,CA-2016-153577,06/27/16,07/01/16,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.65800000000002,3,0.29999999999999999,-7.7094000000001017
2906,CA-2014-127586,09/26/14,09/30/14,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.631200000000007
2907,CA-2017-121615,11/03/17,11/09/17,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.5600000000000005,2,0,3.8519999999999994
2908,CA-2017-121615,11/03/17,11/09/17,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.400000000000006,5,0,14.148
2909,CA-2017-121615,11/03/17,11/09/17,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,14.940000000000001,3,0,6.8723999999999998
2910,CA-2017-166415,02/19/17,02/23/17,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,11.220000000000001,3,0,0.2244000000000006
2911,CA-2015-118444,11/05/15,11/09/15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,Florida,33065,South,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.13600000000002,4,0.20000000000000001,24.196000000000012
2912,CA-2014-113929,06/16/14,06/21/14,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,41.399999999999999,5,0,19.457999999999998
2913,CA-2014-113929,06/16/14,06/21/14,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35,4,0,10.499999999999996
2914,CA-2014-113929,06/16/14,06/21/14,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.552000000000007,3,0.20000000000000001,14.337599999999998
2915,CA-2015-134747,10/12/15,10/17/15,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72,3,0,35.287199999999999
2916,CA-2015-134747,10/12/15,10/17/15,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12.56,2,0,5.6519999999999992
2917,CA-2015-134747,10/12/15,10/17/15,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.95999999999998,4,0,71.269200000000012
2918,CA-2017-155047,08/27/17,08/30/17,First Class,SE-20110,Sanjit Engle,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.9520000000000008,1,0.20000000000000001,0.37200000000000011
2919,CA-2016-160129,11/23/16,11/23/16,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.800000000000001,5,0.20000000000000001,2.3699999999999983
2920,CA-2016-160129,11/23/16,11/23/16,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368000000000002,2,0.20000000000000001,3.9512
2921,CA-2016-160129,11/23/16,11/23/16,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448000000000008,7,0.20000000000000001,12.328399999999988
2922,CA-2017-164329,01/30/17,01/30/17,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.30000000000001,2,0,6.4649999999999892
2923,US-2015-141453,11/30/15,12/03/15,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Austin,Texas,78745,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.8819999999999988,3,0.80000000000000004,-5.8230000000000004
2924,CA-2014-156993,06/28/14,07/04/14,Standard Class,RW-19630,Rob Williams,Corporate,United States,Detroit,Michigan,48234,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,6.0800000000000001,1,0,3.04
2925,CA-2014-157721,09/02/14,09/05/14,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.899999999999999,1,0,8.9549999999999983
2926,CA-2014-157721,09/02/14,09/05/14,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.709999999999994,1,0,4.9496999999999929
2927,CA-2017-128629,07/10/17,07/14/17,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0,7.9128000000000007
2928,CA-2017-158106,06/04/17,06/10/17,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.6400000000000006,3,0,2.5055999999999998
2929,US-2017-120390,10/19/17,10/26/17,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.1880000000003,4,0.69999999999999996,-1306.5504000000001
2930,CA-2017-143434,11/18/17,11/24/17,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,48601,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.760000000000002,4,0,8.2992000000000008
2931,CA-2015-168564,08/08/15,08/08/15,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.6080000000000005,2,0.20000000000000001,2.2302
2932,CA-2015-168564,08/08/15,08/08/15,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.2800000000000002,2,0.20000000000000001,2.7299999999999995
2933,CA-2015-168564,08/08/15,08/08/15,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.78399999999999,1,0.20000000000000001,10.858800000000002
2934,US-2016-169040,12/06/16,12/12/16,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79200000000003,1,0.20000000000000001,13.719300000000004
2935,US-2016-169040,12/06/16,12/12/16,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.97600000000006,3,0.20000000000000001,26.998499999999993
2936,US-2016-169040,12/06/16,12/12/16,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.890000000000001,1,0,16.150499999999997
2937,US-2016-169040,12/06/16,12/12/16,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.207999999999998,7,0.20000000000000001,15.342599999999997
2938,US-2016-169040,12/06/16,12/12/16,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.07999999999998,7,0,116.59759999999997
2939,US-2016-169040,12/06/16,12/12/16,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.69999999999999,5,0,89.158999999999992
2940,US-2016-169040,12/06/16,12/12/16,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808000000000007,3,0.20000000000000001,19.4376
2941,CA-2017-155880,03/25/17,03/31/17,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.989999999999995,1,0,14.558400000000006
2942,CA-2017-155880,03/25/17,03/31/17,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.5600000000002,7,0,427.43679999999995
2943,CA-2017-155880,03/25/17,03/31/17,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.96999999999997,3,0,40.586699999999979
2944,CA-2017-126242,11/19/17,11/24/17,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.00999999999999,9,0,76.252499999999998
2945,CA-2017-126242,11/19/17,11/24/17,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.699999999999999,1,0,7.1059999999999999
2946,CA-2016-166443,11/04/16,11/05/16,First Class,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.289999999999999,7,0,16.464700000000001
2947,CA-2017-169859,12/14/17,12/18/17,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.025000000000002
2948,CA-2017-169859,12/14/17,12/18/17,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.959999999999994,14,0.20000000000000001,22.736000000000001
2949,CA-2017-169859,12/14/17,12/18/17,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,California,92024,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.700000000000003,5,0,20.539000000000001
2950,CA-2017-134915,11/12/17,11/12/17,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.600000000000001,4,0.20000000000000001,12.999999999999998
2951,CA-2017-134915,11/12/17,11/12/17,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.120000000000005,5,0.20000000000000001,8.3810000000000002
2952,CA-2017-134915,11/12/17,11/12/17,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.88800000000002,2,0.20000000000000001,9.9651999999999994
2953,CA-2017-134915,11/12/17,11/12/17,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.56800000000001,2,0.20000000000000001,-5.6784000000000034
2954,CA-2017-134915,11/12/17,11/12/17,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.9200000000000008,2,0.20000000000000001,0.69299999999999984
2955,CA-2017-134915,11/12/17,11/12/17,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.98400000000004,2,0.20000000000000001,50.398800000000023
2956,CA-2016-153353,08/18/16,08/24/16,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,New York,10035,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.990000000000002,1,0,11.597099999999998
2957,CA-2017-123638,06/27/17,07/04/17,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,13601,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.64600000000002,3,0.10000000000000001,31.94100000000001
2958,CA-2017-168900,05/04/17,05/09/17,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,45503,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.3130000000000002,1,0.69999999999999996,-1.9274999999999993
2959,CA-2015-158456,12/24/15,12/29/15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936000000000003,4,0.20000000000000001,7.2267999999999999
2960,CA-2015-158456,12/24/15,12/29/15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.920000000000002,4,0,21.5824
2961,CA-2017-143665,04/26/17,05/01/17,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0,9.3563999999999989
2962,CA-2017-143665,04/26/17,05/01/17,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.280000000000001,8,0,19.247199999999999
2963,CA-2017-137428,12/16/17,12/21/17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.567999999999998,2,0.20000000000000001,9.1763999999999974
2964,CA-2017-137428,12/16/17,12/21/17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184000000000012,2,0.20000000000000001,6.0740000000000016
2965,CA-2017-137428,12/16/17,12/21/17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.320000000000004,5,0.20000000000000001,8.2079999999999984
2966,CA-2017-137428,12/16/17,12/21/17,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.960000000000001,2,0,7.5840000000000014
2967,CA-2014-162866,12/27/14,12/31/14,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952000000000005,6,0.59999999999999998,-19.771199999999997
2968,CA-2014-162866,12/27/14,12/31/14,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,30.016000000000005,4,0.20000000000000001,3.0015999999999998
2969,CA-2017-167941,11/06/17,11/09/17,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.58400000000006,3,0.20000000000000001,43.713600000000014
2970,CA-2017-167941,11/06/17,11/09/17,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.104000000000006,6,0.20000000000000001,10.8864
2971,CA-2017-167941,11/06/17,11/09/17,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272000000000002,8,0.69999999999999996,-10.617599999999999
2972,CA-2017-167941,11/06/17,11/09/17,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272000000000006,2,0.20000000000000001,6.3612000000000002
